"ScanDateTime","ScanDate","PrintIDName","Section","Page","ZoneNumber","Cyan","Magenta","Yellow","Black"
"2013-12-03 12:33:00","2012/12/15","Press 44 (Friday- Best Effort)","A","24","2","0.485097","0.499748","0.564716","0.515992"
"2013-12-03 12:33:00","2012/12/15","Press 44 (Friday- Best Effort)","A","24","3","0.479062","0.49097","0.561925","0.506886"
"2013-12-03 12:33:00","2012/12/15","Press 44 (Friday- Best Effort)","A","24","4","0.475826","0.483653","0.557344","0.501014"
"2013-12-03 12:33:00","2012/12/15","Press 44 (Friday- Best Effort)","A","24","5","0.480503","0.492088","0.559644","0.508041"
"2013-12-03 12:33:00","2012/12/15","Press 44 (Friday- Best Effort)","A","24","6","0.482804","0.492997","0.563038","0.510312"
"2013-12-03 12:33:00","2012/12/15","Press 44 (Friday- Best Effort)","A","24","7","0.500625","0.508259","0.577363","0.525979"
"2013-12-03 12:33:00","2012/12/15","Press 44 (Friday- Best Effort)","A","24","8","0.518988","0.523064","0.590017","0.542566"
"2013-12-03 12:33:45","2012/12/15","Press 44 (Friday- Best Effort)","A","28","1","0.428907","0.463432","0.665088","0.465606"
"2013-12-03 12:33:45","2012/12/15","Press 44 (Friday- Best Effort)","A","28","2","0.437442","0.473788","0.668312","0.47576"
"2013-12-03 12:33:45","2012/12/15","Press 44 (Friday- Best Effort)","A","28","3","0.426166","0.464975","0.683533","0.465685"
"2013-12-03 12:33:45","2012/12/15","Press 44 (Friday- Best Effort)","A","28","4","0.432167","0.464235","0.665019","0.468112"
"2013-12-03 12:33:45","2012/12/15","Press 44 (Friday- Best Effort)","A","28","5","0.446579","0.479055","0.665206","0.483437"
"2013-12-03 12:33:45","2012/12/15","Press 44 (Friday- Best Effort)","A","28","6","0.459284","0.489223","0.686607","0.495183"
"2013-12-03 12:33:45","2012/12/15","Press 44 (Friday- Best Effort)","A","28","7","0.459915","0.487185","0.680059","0.493999"
"2013-12-03 12:33:45","2012/12/15","Press 44 (Friday- Best Effort)","A","28","8","0.430745","0.464356","0.648522","0.466557"
"2013-12-03 12:40:26","2012/12/15","Press 44 (Friday- Best Effort)","D","3","1","0.534731","0.57108","0.607556","0.576174"
"2013-12-03 12:40:26","2012/12/15","Press 44 (Friday- Best Effort)","D","3","2","0.525222","0.550327","0.581269","0.560886"
"2013-12-03 12:40:26","2012/12/15","Press 44 (Friday- Best Effort)","D","3","3","0.52139","0.535498","0.575566","0.551224"
"2013-12-03 12:40:26","2012/12/15","Press 44 (Friday- Best Effort)","D","3","4","0.532316","0.539717","0.588974","0.55771"
"2013-12-03 12:40:26","2012/12/15","Press 44 (Friday- Best Effort)","D","3","5","0.527784","0.535652","0.586778","0.556234"
"2013-12-03 12:40:26","2012/12/15","Press 44 (Friday- Best Effort)","D","3","6","0.522257","0.535501","0.592157","0.553066"
"2013-12-03 12:40:26","2012/12/15","Press 44 (Friday- Best Effort)","D","3","7","0.520497","0.536401","0.58892","0.552702"
"2013-12-03 12:40:26","2012/12/15","Press 44 (Friday- Best Effort)","D","3","8","0.510235","0.541794","0.604876","0.549639"
"2013-12-03 12:40:40","2012/12/15","Press 44 (Friday- Best Effort)","D","4","1","0.5336","0.515725","0.53313","0.547507"
"2013-12-03 12:40:40","2012/12/15","Press 44 (Friday- Best Effort)","D","4","2","0.525105","0.518607","0.529022","0.54366"
"2013-12-03 12:40:40","2012/12/15","Press 44 (Friday- Best Effort)","D","4","3","0.52749","0.527276","0.527633","0.551817"
"2013-12-03 12:40:40","2012/12/15","Press 44 (Friday- Best Effort)","D","4","4","0.540332","0.536197","0.542793","0.5614"
"2013-12-03 12:40:40","2012/12/15","Press 44 (Friday- Best Effort)","D","4","5","0.545862","0.539891","0.547853","0.566439"
"2013-12-03 12:40:40","2012/12/15","Press 44 (Friday- Best Effort)","D","4","6","0.530497","0.522029","0.532615","0.548568"
"2013-12-03 12:40:40","2012/12/15","Press 44 (Friday- Best Effort)","D","4","7","0.527628","0.52432","0.525675","0.548181"
"2013-12-03 12:40:40","2012/12/15","Press 44 (Friday- Best Effort)","D","4","8","0.53282","0.526337","0.535236","0.552462"
"2013-12-03 12:40:59","2012/12/15","Press 44 (Friday- Best Effort)","D","5","1","0.540471","0.53746","0.539777","0.562333"
"2013-12-03 12:38:54","2012/12/15","Press 44 (Friday- Best Effort)","C","5","1","0.538072","0.523885","0.538546","0.55562"
"2013-12-03 12:27:22","2012/12/15","Press 44 (Friday- Best Effort)","A","5","1","0.505795","0.512196","0.578798","0.532617"
"2013-12-03 12:35:33","2012/12/15","Press 44 (Friday- Best Effort)","B","5","1","0.5116","0.497079","0.525581","0.525825"
"2013-12-03 12:35:33","2012/12/15","Press 44 (Friday- Best Effort)","B","5","2","0.50786","0.494387","0.521047","0.522452"
"2013-12-03 12:27:22","2012/12/15","Press 44 (Friday- Best Effort)","A","5","2","0.481483","0.492805","0.565495","0.507922"
"2013-12-03 12:38:54","2012/12/15","Press 44 (Friday- Best Effort)","C","5","2","0.537577","0.517811","0.530647","0.549049"
"2013-12-03 12:40:59","2012/12/15","Press 44 (Friday- Best Effort)","D","5","2","0.525663","0.522778","0.530683","0.548807"
"2013-12-03 12:40:59","2012/12/15","Press 44 (Friday- Best Effort)","D","5","3","0.516234","0.514798","0.522671","0.538864"
"2013-12-03 12:38:54","2012/12/15","Press 44 (Friday- Best Effort)","C","5","3","0.550792","0.526203","0.534907","0.561627"
"2013-12-03 12:27:22","2012/12/15","Press 44 (Friday- Best Effort)","A","5","3","0.532874","0.548364","0.591687","0.564481"
"2013-12-03 12:35:33","2012/12/15","Press 44 (Friday- Best Effort)","B","5","3","0.510479","0.494162","0.519529","0.522677"
"2013-12-03 12:35:33","2012/12/15","Press 44 (Friday- Best Effort)","B","5","4","0.512299","0.492487","0.526762","0.52346"
"2013-12-03 12:27:22","2012/12/15","Press 44 (Friday- Best Effort)","A","5","4","0.521127","0.53042","0.582868","0.55007"
"2013-12-03 12:38:54","2012/12/15","Press 44 (Friday- Best Effort)","C","5","4","0.547413","0.519052","0.529678","0.552789"
"2013-12-03 12:40:59","2012/12/15","Press 44 (Friday- Best Effort)","D","5","4","0.52983","0.531517","0.536002","0.553602"
"2013-12-03 12:40:59","2012/12/15","Press 44 (Friday- Best Effort)","D","5","5","0.518265","0.523153","0.534754","0.543671"
"2013-12-03 12:38:54","2012/12/15","Press 44 (Friday- Best Effort)","C","5","5","0.524695","0.506344","0.523871","0.535782"
"2013-12-03 12:27:22","2012/12/15","Press 44 (Friday- Best Effort)","A","5","5","0.49524","0.513335","0.577796","0.528154"
"2013-12-03 12:35:33","2012/12/15","Press 44 (Friday- Best Effort)","B","5","5","0.511657","0.489019","0.520923","0.520812"
"2013-12-03 12:35:33","2012/12/15","Press 44 (Friday- Best Effort)","B","5","6","0.514405","0.489407","0.528727","0.524337"
"2013-12-03 12:27:22","2012/12/15","Press 44 (Friday- Best Effort)","A","5","6","0.491656","0.518905","0.581904","0.529211"
"2013-12-03 12:38:54","2012/12/15","Press 44 (Friday- Best Effort)","C","5","6","0.520501","0.503142","0.519299","0.534697"
"2013-12-03 12:40:59","2012/12/15","Press 44 (Friday- Best Effort)","D","5","6","0.481868","0.497315","0.528991","0.511774"
"2013-12-03 12:40:59","2012/12/15","Press 44 (Friday- Best Effort)","D","5","7","0.460132","0.479392","0.510337","0.492666"
"2013-12-03 12:38:54","2012/12/15","Press 44 (Friday- Best Effort)","C","5","7","0.532067","0.509557","0.520475","0.540255"
"2013-12-03 12:27:22","2012/12/15","Press 44 (Friday- Best Effort)","A","5","7","0.482201","0.519949","0.57468","0.524378"
"2013-12-03 12:35:33","2012/12/15","Press 44 (Friday- Best Effort)","B","5","7","0.509779","0.497519","0.54201","0.52455"
"2013-12-03 12:35:33","2012/12/15","Press 44 (Friday- Best Effort)","B","5","8","0.511802","0.499932","0.558048","0.528156"
"2013-12-03 12:27:22","2012/12/15","Press 44 (Friday- Best Effort)","A","5","8","0.510375","0.55433","0.59315","0.557445"
"2013-12-03 12:38:54","2012/12/15","Press 44 (Friday- Best Effort)","C","5","8","0.540337","0.522743","0.538638","0.552476"
"2013-12-03 12:40:59","2012/12/15","Press 44 (Friday- Best Effort)","D","5","8","0.449445","0.463365","0.499565","0.477747"
"2013-12-03 12:41:13","2012/12/15","Press 44 (Friday- Best Effort)","D","6","1","0.457757","0.510834","0.536328","0.507447"
"2013-12-03 12:28:16","2012/12/15","Press 44 (Friday- Best Effort)","A","6","1","0.47197","0.463373","0.557261","0.488537"
"2013-12-03 12:35:50","2012/12/15","Press 44 (Friday- Best Effort)","B","6","1","0.447649","0.466241","0.537354","0.477549"
"2013-12-03 12:35:50","2012/12/15","Press 44 (Friday- Best Effort)","B","6","2","0.458726","0.472715","0.537504","0.486094"
"2013-12-03 12:28:16","2012/12/15","Press 44 (Friday- Best Effort)","A","6","2","0.479279","0.472877","0.566779","0.496269"
"2013-12-03 12:41:13","2012/12/15","Press 44 (Friday- Best Effort)","D","6","2","0.467947","0.527891","0.554205","0.521037"
"2013-12-03 12:41:13","2012/12/15","Press 44 (Friday- Best Effort)","D","6","3","0.475465","0.547787","0.574332","0.535567"
"2013-12-03 12:28:16","2012/12/15","Press 44 (Friday- Best Effort)","A","6","3","0.457385","0.455044","0.555492","0.475389"
"2013-12-03 12:35:50","2012/12/15","Press 44 (Friday- Best Effort)","B","6","3","0.458916","0.471078","0.523937","0.48603"
"2013-12-03 12:35:50","2012/12/15","Press 44 (Friday- Best Effort)","B","6","4","0.446408","0.459931","0.512542","0.472874"
"2013-12-03 12:28:16","2012/12/15","Press 44 (Friday- Best Effort)","A","6","4","0.441007","0.446264","0.562249","0.462876"
"2013-12-03 12:41:13","2012/12/15","Press 44 (Friday- Best Effort)","D","6","4","0.489612","0.579851","0.610039","0.559372"
"2013-12-03 12:41:13","2012/12/15","Press 44 (Friday- Best Effort)","D","6","5","0.49906","0.575472","0.604705","0.562902"
"2013-12-03 12:28:16","2012/12/15","Press 44 (Friday- Best Effort)","A","6","5","0.463189","0.467054","0.576519","0.486052"
"2013-12-03 12:35:50","2012/12/15","Press 44 (Friday- Best Effort)","B","6","5","0.479158","0.480494","0.525544","0.500988"
"2013-12-03 12:35:50","2012/12/15","Press 44 (Friday- Best Effort)","B","6","6","0.486736","0.484067","0.530046","0.506475"
"2013-12-03 12:28:16","2012/12/15","Press 44 (Friday- Best Effort)","A","6","6","0.494713","0.500584","0.610096","0.519481"
"2013-12-03 12:41:13","2012/12/15","Press 44 (Friday- Best Effort)","D","6","6","0.504553","0.550879","0.591214","0.551077"
"2013-12-03 12:41:13","2012/12/15","Press 44 (Friday- Best Effort)","D","6","7","0.5101","0.546125","0.595935","0.552535"
"2013-12-03 12:28:16","2012/12/15","Press 44 (Friday- Best Effort)","A","6","7","0.535428","0.547679","0.689201","0.564539"
"2013-12-03 12:35:50","2012/12/15","Press 44 (Friday- Best Effort)","B","6","7","0.484125","0.487485","0.533969","0.506619"
"2013-12-03 12:35:50","2012/12/15","Press 44 (Friday- Best Effort)","B","6","8","0.49204","0.491683","0.54463","0.513305"
"2013-12-03 12:28:16","2012/12/15","Press 44 (Friday- Best Effort)","A","6","8","0.564105","0.592423","0.729384","0.603738"
"2013-12-03 12:41:13","2012/12/15","Press 44 (Friday- Best Effort)","D","6","8","0.524776","0.556261","0.602562","0.565284"
"2013-12-03 12:41:40","2012/12/15","Press 44 (Friday- Best Effort)","D","7","1","0.475279","0.485668","0.502508","0.502301"
"2013-12-03 12:41:40","2012/12/15","Press 44 (Friday- Best Effort)","D","7","2","0.475579","0.490991","0.508137","0.506256"
"2013-12-03 12:41:40","2012/12/15","Press 44 (Friday- Best Effort)","D","7","3","0.481563","0.494606","0.505994","0.510615"
"2013-12-03 12:41:40","2012/12/15","Press 44 (Friday- Best Effort)","D","7","4","0.485568","0.496069","0.503909","0.51378"
"2013-12-03 12:41:40","2012/12/15","Press 44 (Friday- Best Effort)","D","7","5","0.488312","0.489736","0.490801","0.511735"
"2013-12-03 12:41:40","2012/12/15","Press 44 (Friday- Best Effort)","D","7","6","0.483819","0.482902","0.480168","0.50607"
"2013-12-03 12:41:40","2012/12/15","Press 44 (Friday- Best Effort)","D","7","7","0.484095","0.475479","0.4714","0.501926"
"2013-12-03 12:41:40","2012/12/15","Press 44 (Friday- Best Effort)","D","7","8","0.495826","0.474763","0.467827","0.50611"
"2013-12-03 12:39:18","2012/12/15","Press 44 (Friday- Best Effort)","C","8","1","0.473686","0.478615","0.509145","0.498863"
"2013-12-03 12:39:18","2012/12/15","Press 44 (Friday- Best Effort)","C","8","2","0.467632","0.473211","0.498921","0.492208"
"2013-12-03 12:39:18","2012/12/15","Press 44 (Friday- Best Effort)","C","8","3","0.474084","0.481913","0.511028","0.500017"
"2013-12-03 12:39:18","2012/12/15","Press 44 (Friday- Best Effort)","C","8","4","0.481069","0.485347","0.523322","0.505209"
"2013-12-03 12:39:18","2012/12/15","Press 44 (Friday- Best Effort)","C","8","5","0.488019","0.487886","0.519578","0.510553"
"2013-12-03 12:39:18","2012/12/15","Press 44 (Friday- Best Effort)","C","8","6","0.487538","0.490259","0.519102","0.511302"
"2013-12-03 12:39:18","2012/12/15","Press 44 (Friday- Best Effort)","C","8","7","0.487193","0.494835","0.520479","0.513408"
"2013-12-03 12:39:18","2012/12/15","Press 44 (Friday- Best Effort)","C","8","8","0.497995","0.501796","0.529081","0.521065"
"2013-12-03 12:28:43","2012/12/15","Press 44 (Friday- Best Effort)","A","9","1","0.455971","0.434464","0.479308","0.464361"
"2013-12-03 12:36:10","2012/12/15","Press 44 (Friday- Best Effort)","B","9","1","0.530601","0.519899","0.541352","0.548002"
"2013-12-03 12:36:10","2012/12/15","Press 44 (Friday- Best Effort)","B","9","2","0.530797","0.519655","0.535819","0.548374"
"2013-12-03 12:28:43","2012/12/15","Press 44 (Friday- Best Effort)","A","9","2","0.452532","0.419732","0.458797","0.453595"
"2013-12-03 12:28:43","2012/12/15","Press 44 (Friday- Best Effort)","A","9","3","0.473658","0.445525","0.455853","0.479611"
"2013-12-03 12:36:10","2012/12/15","Press 44 (Friday- Best Effort)","B","9","3","0.528584","0.514874","0.536275","0.543898"
"2013-12-03 12:36:10","2012/12/15","Press 44 (Friday- Best Effort)","B","9","4","0.527405","0.515429","0.542105","0.543905"
"2013-12-03 12:28:43","2012/12/15","Press 44 (Friday- Best Effort)","A","9","4","0.475572","0.461757","0.455812","0.489417"
"2013-12-03 12:28:43","2012/12/15","Press 44 (Friday- Best Effort)","A","9","5","0.475673","0.486028","0.459002","0.502418"
"2013-12-03 12:36:10","2012/12/15","Press 44 (Friday- Best Effort)","B","9","5","0.531059","0.527219","0.561349","0.551945"
"2013-12-03 12:36:10","2012/12/15","Press 44 (Friday- Best Effort)","B","9","6","0.524398","0.517408","0.563404","0.542214"
"2013-12-03 12:28:43","2012/12/15","Press 44 (Friday- Best Effort)","A","9","6","0.475404","0.502579","0.476414","0.511034"
"2013-12-03 12:28:43","2012/12/15","Press 44 (Friday- Best Effort)","A","9","7","0.475977","0.51316","0.509658","0.519059"
"2013-12-03 12:36:10","2012/12/15","Press 44 (Friday- Best Effort)","B","9","7","0.517437","0.509606","0.564669","0.535889"
"2013-12-03 12:36:10","2012/12/15","Press 44 (Friday- Best Effort)","B","9","8","0.523387","0.521598","0.575747","0.544561"
"2013-12-03 12:28:43","2012/12/15","Press 44 (Friday- Best Effort)","A","9","8","0.488111","0.505135","0.519362","0.519071"
"2013-12-03 12:35:08","2012/12/14","Press 45 (Sat- Best Effort)","B","1","1","0.534936","0.51476","0.56966","0.547566"
"2013-12-03 12:39:49","2012/12/14","Press 45 (Sat- Best Effort)","D","1","1","0.466501","0.460007","0.475809","0.483402"
"2013-12-03 12:39:49","2012/12/14","Press 45 (Sat- Best Effort)","D","1","2","0.477611","0.479842","0.498655","0.500473"
"2013-12-03 12:35:08","2012/12/14","Press 45 (Sat- Best Effort)","B","1","2","0.527761","0.50121","0.569154","0.535443"
"2013-12-03 12:35:08","2012/12/14","Press 45 (Sat- Best Effort)","B","1","3","0.505101","0.462525","0.520104","0.501827"
"2013-12-03 12:39:49","2012/12/14","Press 45 (Sat- Best Effort)","D","1","3","0.48655","0.492139","0.507584","0.511988"
"2013-12-03 12:39:49","2012/12/14","Press 45 (Sat- Best Effort)","D","1","4","0.497736","0.499467","0.515692","0.520705"
"2013-12-03 12:35:08","2012/12/14","Press 45 (Sat- Best Effort)","B","1","4","0.493245","0.448785","0.512568","0.489408"
"2013-12-03 12:35:08","2012/12/14","Press 45 (Sat- Best Effort)","B","1","5","0.489674","0.437192","0.51421","0.481885"
"2013-12-03 12:39:49","2012/12/14","Press 45 (Sat- Best Effort)","D","1","5","0.489001","0.497473","0.518557","0.516585"
"2013-12-03 12:39:49","2012/12/14","Press 45 (Sat- Best Effort)","D","1","6","0.482548","0.499156","0.519322","0.513808"
"2013-12-03 12:35:08","2012/12/14","Press 45 (Sat- Best Effort)","B","1","6","0.477611","0.424","0.511857","0.467783"
"2013-12-03 12:39:49","2012/12/14","Press 45 (Sat- Best Effort)","D","1","7","0.493676","0.507316","0.533859","0.523786"
"2013-12-03 12:35:08","2012/12/14","Press 45 (Sat- Best Effort)","B","1","7","0.482891","0.447087","0.577552","0.481929"
"2013-12-03 12:39:49","2012/12/14","Press 45 (Sat- Best Effort)","D","1","8","0.487112","0.5077","0.52794","0.520425"
"2013-12-03 12:35:08","2012/12/14","Press 45 (Sat- Best Effort)","B","1","8","0.494106","0.500969","0.686808","0.519066"
"2013-12-03 12:29:01","2012/12/14","Press 45 (Sat- Best Effort)","A","10","1","0.811297","0.638092","0.587888","0.7414"
"2013-12-03 12:29:01","2012/12/14","Press 45 (Sat- Best Effort)","A","10","2","0.742181","0.600212","0.565581","0.693652"
"2013-12-03 12:29:01","2012/12/14","Press 45 (Sat- Best Effort)","A","10","3","0.665489","0.541483","0.513756","0.622949"
"2013-12-03 12:29:01","2012/12/14","Press 45 (Sat- Best Effort)","A","10","4","0.625637","0.531198","0.517867","0.598887"
"2013-12-03 12:29:01","2012/12/14","Press 45 (Sat- Best Effort)","A","10","5","0.629289","0.541063","0.538583","0.607829"
"2013-12-03 12:29:01","2012/12/14","Press 45 (Sat- Best Effort)","A","10","6","0.622271","0.540859","0.544778","0.603502"
"2013-12-03 12:29:01","2012/12/14","Press 45 (Sat- Best Effort)","A","10","7","0.613994","0.537649","0.550471","0.596957"
"2013-12-03 12:29:01","2012/12/14","Press 45 (Sat- Best Effort)","A","10","8","0.596601","0.536911","0.56002","0.588577"
"2013-12-03 12:29:29","2012/12/14","Press 45 (Sat- Best Effort)","A","12","1","0.541473","0.567113","0.632402","0.579786"
"2013-12-03 12:37:01","2012/12/14","Press 45 (Sat- Best Effort)","B","12","1","0.522038","0.544723","0.554556","0.559169"
"2013-12-03 12:37:01","2012/12/14","Press 45 (Sat- Best Effort)","B","12","2","0.532783","0.563033","0.572536","0.574382"
"2013-12-03 12:29:29","2012/12/14","Press 45 (Sat- Best Effort)","A","12","2","0.548782","0.585285","0.633979","0.593518"
"2013-12-03 12:29:29","2012/12/14","Press 45 (Sat- Best Effort)","A","12","3","0.540217","0.570246","0.613167","0.581461"
"2013-12-03 12:37:01","2012/12/14","Press 45 (Sat- Best Effort)","B","12","3","0.541152","0.578396","0.590086","0.587247"
"2013-12-03 12:37:01","2012/12/14","Press 45 (Sat- Best Effort)","B","12","4","0.551111","0.563541","0.583692","0.583966"
"2013-12-03 12:29:29","2012/12/14","Press 45 (Sat- Best Effort)","A","12","4","0.52757","0.540919","0.588591","0.55889"
"2013-12-03 12:29:29","2012/12/14","Press 45 (Sat- Best Effort)","A","12","5","0.531985","0.532202","0.569218","0.557284"
